BOF FOUO 20140508 20140508 0000500 0000089
396853297||R31TN||3|Z2|20080912|20150106|20140122|20140106|Entity 121 Legal Business Name||||Entity 121 Address Line 1||SPRING VALLEY|CA|91978|1704|USA|52|20031217|1231|94|94|www.entity121.com|2L|CA|USA|0003|2X~MF~VW||334220|0004|332710Y~334220Y~541330E~541340Y|0001|AD24|Y||Entity 121 Mailing Address Line 1||SPRING VALLEY|91979|2595|USA|CA|SAM||MERICA|Entity 121 POC TITLE|Entity 121 Address Line 1||SPRING VALLEY|91979|2595|USA|CA|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 121 Address Line 1||SPRING VALLEY|91979|2595|USA|CA|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 121 Address Line 1||SPRING VALLEY|91979|2595|USA|CA|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 121 Address Line 1||SPRING VALLEY|91979|2595|USA|CA|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 121 POC Title|Entity 121 Address Line 1||SPRING VALLEY|91979|2595|USA|CA|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 121 Address Line 1||SPRING VALLEY|91979|2595|USA|CA|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20090928|U|Entity 121 D&B Monitoring Legal Business Name||Entity 121 Address Line 1||SPRING VALLEY|919781704|USA|CA|N|||||||||||||||12|3200000|SAM||MERICA|Entity 121 POC Title|5555555555|||5555555555|something@sam.gov|||||||||||||||||0001|541330YYYY|N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
399461842||1WIPD||3|Z2|20111012|20141106|20140122|20131106|Entity 177 Legal Business Name||||Entity 177 Address Line 1||RICHFIELD|PA|17086|0000|USA||19260105|1231||||8H|PA|USA|0002|A8~VW||922160|0001|922160N|0000||N||Entity 177 Mailing Address Line 1|Entity 177 Mailing Address Line 2|RICHFIELD|17086|0236|USA|PA|SAM||MERICA||Entity 177 Address Line 1||RICHFIELD|17086|8519|USA|PA|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 177 Address Line 1||MT PLEASANT MILLS|17853|8476|USA|PA|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM||MERICA||Entity 177 Address Line 1||RICHFIELD|17086|8519|USA|PA|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 177 Address Line 1||MT PLEASANT MILLS|17853|8476|USA|PA|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20111011|D|Entity 177 D&B Monitoring Legal Business Name||Entity 177 Address Line 1||RICHFIELD|170860000|USA|PA|N|||||||||||||||30|77000|SAM||MERICA||5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
399517436||OYS46||3|Z2|20061212|20140911|20140122|20130927|Entity 259 Legal Business Name|Entity 259 DBA Name|||Entity 259 Address Line 1||HOUSTON|TX|77077|2582|USA|07|20061005|1231||||ZZ|DE|USA|0006|23~2X~LJ~MF~QZ~VW||424720|0001|424720Y|0002|9130~9135|N||Entity 259 Mailing Address Line 1|Entity 259 Mailing Address Line 2|HOUSTON|77079|4531|USA|TX|SAM||MERICA||Entity 259 Address Line 1|Entity 259 Address Line 2|HOUSTON|77077||USA|TX|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 259 Address Line 1|Entity 259 Address Line 2|HOUSTON|77077||USA|TX|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM||MERICA||Entity 259 Address Line 1|Entity 259 Address Line 2|HOUSTON|77077||USA|TX|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 259 Address Line 1|Entity 259 Address Line 2|HOUSTON|77077||USA|TX|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20100116|U|Entity 259 D&B Monitoring Legal Business Name||Entity 259 Address Line 1||HOUSTON|770794531|USA|TX|N|||||||||||||||27|2387676000|SAM||MERICA||5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
415861948||7D6MQ||3|Z1|20090923|20140306|20140122|20130306|Entity 171 Legal Business Name||||Entity 171 Address Line 1||PORTER|MN|56280|0000|USA||18810101|1231||||2A|||0003|12~C8~V2|||0001|922160N|0000||N||Entity 171 Mailing Address Line 1||PORTER|56280|0130|USA|MN|SAM||MERICA||Entity 171 Address Line 1||PORTER|56280|0130|USA|MN|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 171 Address Line 1||PORTER|56280||USA|MN|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM||MERICA||Entity 171 Address Line 1||PORTER|56280|0130|USA|MN|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 171 Address Line 1||PORTER|56280||USA|MN|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20110330|D|Entity 171 D&B Monitoring Legal Business Name||Entity 171 Address Line 1||PORTER|562800000|USA|MN|N|||||||||||||||7|191220|SAM||MERICA||5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
428617919||74LF2||3|Z2|20140108|20150110|20140122|20140113|Entity 461 Legal Business Name||||Entity 461 Address Line 1||FREMONT|CA|94536|6737|USA|17|20131106|1231||||2L|CA|USA|0005|2X~8W~A2~LJ~VW||541690|0003|541611Y~541618Y~541690Y|0003|D300~D310~U014|N||Entity 461 Mailing Address Line 1||FREMONT|94536|6737|USA|CA|SAM||MERICA||Entity 461 Address Line 1||FREMONT|94536||USA|CA|5555555555||||something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM||MERICA||Entity 461 Address Line 1||FREMONT|94536||USA|CA|5555555555||||something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||1|1|SAM||MERICA||5555555555||||something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
429159694||18E3N||3|Z2|20050209|20140915|20140122|20130927|Entity 160 Legal Business Name||||Entity 160 Address Line 1||WALNUT|CA|91789|0937|USA|35|20050218|1231|||www.entity160.com|2L|CA|USA|0007|23~27~2X~HQ~OY~VW~XS||541330|0002|541330E~541340Y|0008|C113~C115~C116~C119~C121~C130~C212~C214|N||Entity 160 Mailing Address Line 1||WALNUT|91789|0937|USA|CA|SAM|A|MERICA|Entity 160 POC TITLE|Entity 160 Address Line 1||WALNUT|91789|0937|USA|CA|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 160 Address Line 1||WALNUT|91789|0937|USA|CA|5555555555|||5555555555|something@sam.gov|SAM|A|MERICA||Entity 160 Address Line 1||WALNUT|91789|0937|USA|CA|5555555555|||5555555555|something@sam.gov|SAM|A|MERICA||Entity 160 Address Line 1||WALNUT|91789|0937|USA|CA|5555555555|||5555555555|something@sam.gov|SAM|A|MERICA|Entity 160 POC Title|Entity 160 Address Line 1||WALNUT|91789|0937|USA|CA|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 160 Address Line 1||WALNUT|91789|0937|USA|CA|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20071224|U|Entity 160 D&B Monitoring Legal Business Name||Entity 160 Address Line 1||DIAMOND BAR|917651823|USA|CA|N|||||||||||||||7|600000|SAM||MERICA|Entity 160 POC Title|5555555555|||5555555555|something@sam.gov|||||||||||||||||0001|541330YYYY|N||0000||0000|||0001|ANY|||||||||||||||||||||||||||||||||||||||||!end
429812951||M381G||3|Z1|20091010|20140620|20140122|20130624|Entity 287 Legal Business Name|Entity 287 DBA Name|||Entity 287 Address Line 1||DEDHAM|MA|02026|2643|USA|08|19990323|1231||||2K|MA|USA|0002|2X~V2|||0000||0000||N||Entity 287 Mailing Address Line 1||BOSTON|02111|1125|USA|MA|SAM||MERICA||Entity 287 Address Line 1||BOSTON|02111|1125|USA|MA|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 287 Address Line 1||BOSTON|02111|1125|USA|MA|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM||MERICA||Entity 287 Address Line 1||BOSTON|02111|1125|USA|MA|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 287 Address Line 1||BOSTON|02111|1125|USA|MA|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20091010|D|Entity 287 D&B Monitoring Legal Business Name|Entity 287 D&B Monitoring DBA Name|Entity 287 Address Line 1||DEDHAM|020262643|USA|MA|N|||||||||||||||||SAM||MERICA||5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
433748795||MO2BU||3|Z1|20120822|20141113|20140122|20131113|Entity 392 Legal Business Name||||Entity 392 Address Line 1||FLORENCE|AL|35630|3731|USA|05|20080502|1231||||2K|AL|USA|0002|2X~V2|||0000||0000||N||Entity 392 Mailing Address Line 1||FLORENCE|35630|3731|USA|AL|SAM||MERICA||Entity 392 Address Line 1||FLORENCE|35630||USA|AL|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM||MERICA||Entity 392 Address Line 1||FLORENCE|35630||USA|AL|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 392 Address Line 1||FLORENCE|35630||USA|AL|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||||SAM||MERICA|Entity 392 POC Title|5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
434373944||7J1X5||3|Z2|20061115|20140221|20140122|20130221|Entity 288 Legal Business Name||||Entity 288 Address Line 1||SANTA NELLA|CA|95322|9638|USA|18|20060801|1231|||www.entity288.com|ZZ|CA|USA|0008|23~27~2X~A5~HQ~OY~VW~XS||541618|0006|541618Y~541690Y~611430Y~611691Y~611699Y~611710Y|0004|R499~U005~U008~U009|Y||Entity 288 Mailing Address Line 1||LOS BANOS|93635|1174|USA|CA|SAM||MERICA|Entity 288 POC TITLE|Entity 288 Address Line 1||LOS BANOS|93635|1174|USA|CA|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 288 POC Title|Entity 288 Address Line 1||LOS BANOS|93635|1174|USA|CA|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 288 POC Title|Entity 288 Address Line 1||LOS BANOS|93635|1174|USA|CA|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 288 POC Title|Entity 288 Address Line 1||LOS BANOS|93635|1174|USA|CA|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 288 POC Title|Entity 288 Address Line 1||LOS BANOS|93635|1174|USA|CA|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 288 POC Title|Entity 288 Address Line 1||LOS BANOS|93635|1174|USA|CA|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20080722|U|Entity 288 D&B Monitoring Legal Business Name||Entity 288 Address Line 1||SANTA NELLA|953229638|USA|CA|N|||||||||||||||1|54000|SAM||MERICA|Entity 288 POC Title|5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0001|LS^1^54000^0^0||0001|ANY|||||||||||||||||||||||||||||||||||||||||!end
436823442||DJ5JU||3|Z2|20120822|20140918|20140122|20130920|Entity 301 Legal Business Name||||Entity 301 Address Line 1||KEENE|NH|03431|3321|USA|02|20100924|1231||||8H|FL|USA|0002|A8~VW||813910|0002|621112N~813910N|0000||N||Entity 301 Mailing Address Line 1||KEENE|03431||USA|NH|SAM||MERICA|Entity 301 POC TITLE|Entity 301 Address Line 1||KEENE|03431||USA|NH|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM||MERICA|Entity 301 POC Title|Entity 301 Address Line 1||KEENE|03431||USA|NH|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||2|450000|SAM||MERICA|Entity 301 POC Title|5555555555||||something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
443737627||3Y059||3|Z2|20120822|20150115|20140122|20140116|Entity 369 Legal Business Name||Entity 369 Company Division Name||Entity 369 Address Line 1||SANTA MARIA|CA|93455|4574|USA|24|20070701|1231||||2L|CA|USA|0002|2X~VW||236220|0009|212321Y~236116Y~236210Y~236220Y~237110Y~237310Y~237990E~333120Y~532412Y|0008|3895~5675~AD61~C100~C1AA~C1AB~C1AZ~H156|N||Entity 369 Mailing Address Line 1||SANTA MARIA|93455|4574|USA|CA|SAM|A|MERICA|Entity 369 POC TITLE|Entity 369 Address Line 1||SANTA MARIA|93455|4574|USA|CA|5555555555|||5555555555|something@sam.gov|||||||||||||||||SAM|A|MERICA|Entity 369 POC Title|Entity 369 Address Line 1||SANTA MARIA|93455|4574|USA|CA|5555555555|||5555555555|something@sam.gov|||||||||||||||||SAM||MERICA|Entity 369 POC Title|Entity 369 Address Line 1||SANTA MARIA|93455|4574|USA|CA|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||5|60050|SAM||MERICA|Entity 369 POC Title|5555555555|||5555555555|something@sam.gov|||||||||||||||||0001|237990YY  |N||0001|A620221126|0000|||0001|ANY|||||||||||||||||||||||||||||||||||||||||!end
444139972||F9V3E||3|Z2|20120822|20140801|20140122|20130828|Entity 315 Legal Business Name||||Entity 315 Address Line 1||PITTSBURGH|PA|15222|5415|USA|14|20080912|1231|||www.entity315.com|2K|DE|USA|0003|2X~LJ~VW||236220|0003|236210N~236220N~238910N|0000||N||Entity 315 Mailing Address Line 1|Entity 315 Mailing Address Line 2|PITTSBURGH|15222|5415|USA|PA|SAM|A|MERICA|Entity 315 POC TITLE|Entity 315 Address Line 1|Entity 315 Address Line 2|PITTSBURGH|15222||USA|PA|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM|A|MERICA|Entity 315 POC Title|Entity 315 Address Line 1|Entity 315 Address Line 2|PITTSBURGH|15222||USA|PA|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||450|390000000|SAM||MERICA|Entity 315 POC Title|5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
449847716||MI3LF||3|Z2|20090623|20150106|20140122|20140107|Entity 258 Legal Business Name||||Entity 258 Address Line 1||SANTA CLARA|CA|95054|3114|USA|17|20060316|1231|93|93|www.entity258.com|2L|CA|USA|0003|2X~VW~XS||541512|0008|423430Y~518210Y~541511Y~541512Y~541513Y~541519E~611420Y~811212Y|0002|7042~AJ22|Y||Entity 258 Mailing Address Line 1||SANTA CLARA|95054|3114|USA|CA|SAM|A|MERICA|Entity 258 POC TITLE|Entity 258 Address Line 1|Entity 258 Address Line 2|SANTA CLARA|95054|3114|USA|CA|5555555555|102||5555555555|something@sam.gov|SAM|A|MERICA|Entity 258 POC Title|Entity 258 Address Line 1|Entity 258 Address Line 2|SANTA CLARA|95054|3114|USA|CA|5555555555|102||5555555555|something@sam.gov|SAM|A|MERICA|Entity 258 POC Title|Entity 258 Address Line 1|Entity 258 Address Line 2|SANTA CLARA|95054|3114|USA|CA|5555555555|102||5555555555|something@sam.gov|SAM|A|MERICA|Entity 258 POC Title|Entity 258 Address Line 1|Entity 258 Address Line 2|SANTA CLARA|95054|3114|USA|CA|5555555555|102||5555555555|something@sam.gov|SAM|A|MERICA|Entity 258 POC Title|Entity 258 Address Line 1|Entity 258 Address Line 2|SANTA CLARA|95054|3114|USA|CA|5555555555|102||5555555555|something@sam.gov|SAM|A|MERICA|Entity 258 POC Title|Entity 258 Address Line 1|Entity 258 Address Line 2|SANTA CLARA|95054|3114|USA|CA|5555555555|102||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20110720|T|Entity 258 D&B Monitoring Legal Business Name||Entity 258 Address Line 1||SANTA CLARA|950502646|USA|CA|N|||||||||||||||9|950000|SAM|A|MERICA|Entity 258 POC Title|5555555555|102||5555555555|something@sam.gov|||||||||||||||||0001|541519YY  |N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
451297358||7C97U||3|Z2|20061030|20141211|20140122|20131211|Entity 249 Legal Business Name||||Entity 249 Address Line 1||ALEXANDRIA|VA|22304|4805|USA|08|20060912|1231|94|94|www.entity249.com|ZZ|VA|USA|0005|2X~A5~QF~VW~XS||541513|0016|423430Y~517110Y~518210Y~541330E~541511Y~541512Y~541513Y~541519E~541611Y~541614Y~541618Y~541690Y~561110Y~611420Y~611430Y~611710Y|0000||N||Entity 249 Mailing Address Line 1||ALEXANDRIA|22304|4805|USA|VA|SAM||MERICA||Entity 249 Address Line 1||ALEXANDRIA|22304|4805|USA|VA|5555555555|||5555555555|something@sam.gov|SAM||||Entity 249 Address Line 1||ALEXANDRIA|22304|4805|USA|VA|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 249 Address Line 1||ALEXANDRIA|22304|4805|USA|VA|5555555555|||5555555555|something@sam.gov|SAM||||Entity 249 Address Line 1||ALEXANDRIA|22304|4805|USA|VA|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 249 Address Line 1||ALEXANDRIA|22304|4805|USA|VA|5555555555|||5555555555|something@sam.gov|SAM||||Entity 249 Address Line 1||ALEXANDRIA|22304|4805|USA|VA|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20120706|U|Entity 249 D&B Monitoring Legal Business Name|Entity 249 D&B Monitoring DBA Name|Entity 249 Address Line 1||ALEXANDRIA|223044805|USA|VA|N||||||SAM|A|MERICA||5555555555|||5555555555|something@sam.gov|50|5|SAM||MERICA||5555555555|||5555555555|something@sam.gov|||||||||||||||||0002|541330YYYY~541519YY  |N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
453717928||9X302||3|Z2|20040420|20141021|20140122|20131021|Entity 116 Legal Business Name|Entity 116 DBA Name|||Entity 116 Address Line 1||COLORADO SPRINGS|CO|80911|3844|USA|05|20040325|1231|90|90||ZZ|CO|USA|0005|2X~A5~LJ~QF~VW||423430|0014|334111Y~334220Y~423420Y~423430Y~423690Y~424120Y~453210Y~511210Y~541512Y~541513Y~541519E~611420Y~811211Y~811212Y|0009|D302~D306~D309~D310~D311~D312~D314~D399~U012|Y||Entity 116 Mailing Address Line 1||COLORADO SPRINGS|80911|3844|USA|CO|SAM|A|MERICA|Entity 116 POC TITLE|Entity 116 Address Line 1||COLORADO SPRINGS|80911|3844|USA|CO|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 116 POC Title|Entity 116 Address Line 1||COLORADO SPRINGS|80911|3844|USA|CO|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 116 POC Title|Entity 116 Address Line 1||COLORADO SPRINGS|80911||USA|CO|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 116 POC Title|Entity 116 Address Line 1||COLORADO SPRINGS|80911||USA|CO|5555555555||||something@sam.gov|SAM|A|MERICA|Entity 116 POC Title|Entity 116 Address Line 1||COLORADO SPRINGS|80911|3844|USA|CO|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 116 POC Title|Entity 116 Address Line 1||COLORADO SPRINGS|80911|3844|USA|CO|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20070906|U|Entity 116 D&B Monitoring Legal Business Name|Entity 116 D&B Monitoring DBA Name|Entity 116 Address Line 1||COLORADO SPRINGS|809113844|USA|CO|N|||||||||||||||3|487173|SAM|A|MERICA|Entity 116 POC Title|5555555555|||5555555555|something@sam.gov|||||||||||||||||0001|541519YY  |N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
461913476||||3|Z3|20040813|20140801|20140122|20130801|Entity 9 Legal Business Name||||Entity 9 Address Line 1||WASHINGTON|DC|20240|0001|USA|98||||||2A|||0001|2R|1|541214|0001|541214N|0000||N||Entity 9 Mailing Address Line 1||WASHINGTON|20240|0001|USA|DC|SAM||MERICA||Entity 9 Address Line 1||WASHINGTON|20240||USA|DC|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM||MERICA||Entity 9 Address Line 1||WASHINGTON|20240||USA|DC|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||161906078|Entity 9 Address Line 1||WASHINGTON|20501000||DC|||161906193|Entity 9 Address Line 1||WASHINGTON|20501000||DC|||161906193|Entity 9 Address Line 1||WASHINGTON|20501000||DC|||||||||||||N|||||||||||||||||SAM||MERICA||5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 9 Address Line 1||WASHINGTON|20240||USA|DC|5555555555||||something@sam.gov|0000||||0000||0000|||0000||1|Federal|48|||||1400|SAM||MERICA||Entity 9 Address Line 1||WASHINGTON|20240||USA|DC|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 9 Address Line 1||WASHINGTON|20240||USA|DC|5555555555||||something@sam.gov|!end
465374297||B034W||3|Z2|20061103|20141120|20140122|20131120|Entity 277 Legal Business Name||||Entity 277 Address Line 1||SANTA MONICA|CA|90405|0000|USA||19970110|1213||||ZZ|CA|USA|0004|27~2X~LJ~VW||531120|0001|531120Y|0000||N||Entity 277 Mailing Address Line 1||SANTA MONICA|90405|3089|USA|CA|SAM||MERICA|Entity 277 POC TITLE|Entity 277 Address Line 1||SANTA MONICA|90405||USA|CA|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 277 POC Title|Entity 277 Address Line 1||SANTA MONICA|90405||USA|CA|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM||MERICA|Entity 277 POC Title|Entity 277 Address Line 1||SANTA MONICA|90405||USA|CA|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 277 POC Title|Entity 277 Address Line 1||SANTA MONICA|90405||USA|CA|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||||||||20100817|D|Entity 277 D&B Monitoring Legal Business Name||Entity 277 Address Line 1||SANTA MONICA|904050000|USA|CA|N|||||||||||||||1|434000|SAM||MERICA|Entity 277 POC Title|5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0001|LS^1^434000^0^0||0000||||||||||||||||||||||||||||||||||||||||||!end
474568915||8K4H8||3|Z1|20041104|20150116|20140122|20140116|Entity 168 Legal Business Name||||Entity 168 Address Line 1||RATCLIFF|AR|72951|9000|USA|04|20030929|1130|||www.entity168.com|8H|AR|USA|0002|A8~V2|||0000||0000||Y||Entity 168 Mailing Address Line 1||RATCLIFF|72951|0130|USA|AR|SAM|A|MERICA||Entity 168 Address Line 1||RATCLIFF|72951|9000|USA|AR|5555555555|240||5555555555|something@sam.gov|SAM|A|MERICA||Entity 168 Address Line 1||RATCLIFF|72951|9000|USA|AR|5555555555|225||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM|A|MERICA||Entity 168 Address Line 1||RATCLIFF|72951|9000|USA|AR|5555555555|240||5555555555|something@sam.gov|SAM|A|MERICA||Entity 168 Address Line 1||RATCLIFF|72951|9000|USA|AR|5555555555|225||5555555555|something@sam.gov||||||||||||||||||||||||||Entity 168 HQ Parent Name|145185067|Entity 168 Address Line 1||RATCLIFF|729519000|USA|AR||Entity 168 Domestic Parent Name|145185067|Entity 168 Address Line 1||RATCLIFF|729519000|USA|AR||Entity 168 Global Parent Name|145185067|Entity 168 Address Line 1||RATCLIFF|729519000|USA|AR||Y|20111026|U|Entity 168 D&B Monitoring Legal Business Name||Entity 168 Address Line 1||RATCLIFF|729519000|USA|AR|N|||||||||||||||||SAM|A|MERICA||5555555555|240||5555555555|something@sam.gov|||||||||||||||||0000||||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
476763733||5G4YN||3|Z2|20000519|20140225|20140122|20130225|Entity 280 Legal Business Name||||Entity 280 Address Line 1||WILMINGTON|NC|28405|3776|USA|07|19910101|1231|92|92||2L|NC|USA|0004|27~2X~A2~VW||238220|0026|221330Y~236115Y~236116Y~236117Y~236118Y~238110Y~238120Y~238130Y~238140Y~238150Y~238160Y~238170Y~238190Y~238210Y~238220Y~238310Y~238320Y~238330Y~238340Y~238350Y~238390Y~238910Y~238990Y~423610Y~423810Y~423830Y|0042|K030~K045~N030~N045~Y100~Y111~Y112~Y119~Y121~Y122~Y125~Y127~Y131~Y139~Y141~Y142~Y149~Y152~Y153~Y154~Z111~Z112~Z119~Z121~Z125~Z127~Z131~Z139~Z141~Z142~Z149~Z152~Z153~Z155~Z159~Z161~Z162~Z163~Z164~Z165~Z166~Z169|Y||Entity 280 Mailing Address Line 1||WILMINGTON|28405||USA|NC|SAM||MERICA|Entity 280 POC TITLE|Entity 280 Address Line 1||WILMINGTON|28405|3776|USA|NC|5555555555|16||5555555555|something@sam.gov|SAM||MERICA||Entity 280 Address Line 1||WILMINGTON|28405||USA|NC|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 280 Address Line 1||WILMINGTON|28405||USA|NC|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 280 Address Line 1||WILMINGTON|28405||USA|NC|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 280 POC Title|Entity 280 Address Line 1||WILMINGTON|28405|3776|USA|NC|5555555555|12||5555555555|something@sam.gov|SAM||MERICA||Entity 280 Address Line 1||WILMINGTON|28405||USA|NC|5555555555|15||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20090908|U|Entity 280 D&B Monitoring Legal Business Name||Entity 280 Address Line 1||WILMINGTON|284053776|USA|NC|N|||||||||||||||65|12000000|SAM||MERICA|Entity 280 POC Title|5555555555|12||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0000|||0007|CTYNC049^CTYNC129^CTYNC133^MSA3150^MSA3605^MSA9200^STANC|||||||||||||||||||||||||||||||||||||||||!end
477486141||YA0K6||3|Z2|20120822|20141119|20140122|20131119|Entity 385 Legal Business Name|Entity 385 DBA Name|Entity 385 Company Division Name||Entity 385 Address Line 1||FRANKLIN|TN|37067|1782|USA|07|20120808|1231||||2L|DE|USA|0002|2X~VW||721110|0001|721110N|0001|V231|Y||Entity 385 Mailing Address Line 1||FRANKLIN|37067|1782|USA|TN|SAM||MERICA|Entity 385 POC TITLE|Entity 385 Address Line 1||FRANKLIN|37067|1782|USA|TN|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM||MERICA|Entity 385 POC Title|Entity 385 Address Line 1||FRANKLIN|37067||USA|TN|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||||||||||||||||||Entity 385 HQ Parent Name|064636863|Entity 385 Address Line 1||SAINT ANN|630741409|USA|MO||Entity 385 Domestic Parent Name|064636863|Entity 385 Address Line 1||SAINT ANN|630741409|USA|MO||Entity 385 Global Parent Name|064636863|Entity 385 Address Line 1||SAINT ANN|630741409|USA|MO|||||||||||||N|||||||||||||||4500|350000000|SAM||MERICA|Entity 385 POC Title|5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
