BOF FOUO 00000000 20140504 0000500 0000089
279622132||5M3F7||A|Z4|20040106|20140314|20140122|20130314|Entity 42 Legal Business Name||Entity 42 Company Division Name||Entity 42 Address Line 1||WASHINGTON|DC|20002|6405|USA|98|18960101|0930|94|94||2A|||0004|2R~NG~QW~V2|3|921190|0002|113110N~921190N|0001|9999|N||Entity 42 Mailing Address Line 1||WASHINGTON|20024|0001|USA|DC|SAM||MERICA||Entity 42 Address Line 1||WASHINGTON|20002||USA|DC|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 42 Address Line 1||WASHINGTON|20002||USA|DC|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM|A|MERICA||Entity 42 Address Line 1|Entity 42 Address Line 2|ARLINGTON|22209|2131|USA|VA|5555555555|||5555555555|something@sam.gov|SAM|A|MERICA||Entity 42 Address Line 1||FORT COLLINS|80526||USA|CO|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||Entity 42 HQ Parent Name|001954718|Entity 42 Address Line 1||WASHINGTON|202500002|USA|DC|||161906193|Entity 42 Address Line 1||WASHINGTON|20002||DC|||161906193|Entity 42 Address Line 1||WASHINGTON|20002||DC||Y|20120306|U|Entity 42 D&B Monitoring Legal Business Name||Entity 42 Address Line 1||WASHINGTON|200026405|USA|DC|N|||||||||||||||35000|500000000|SAM||MERICA||5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 42 Address Line 1||ALBUQUERQUE|87109||USA|NM|5555555555|||5555555555|something@sam.gov|0000||N||0000||0001|LS^1^1^0^0||0000||300000000|Federal||1200|United States Dept of Agriculture|||12C2|SAM||MERICA||Entity 42 Address Line 1||ALBUQUERQUE|87109||USA|NM|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 42 Address Line 1||ALBUQUERQUE|87109||USA|NM|5555555555|||5555555555|something@sam.gov|!end
281272979||3Q812||E|Z2|20120822|20131210|20140122|20120913|Entity 323 Legal Business Name||Entity 323 Company Division Name||Entity 323 Address Line 1||EPWORTH|IA|52045|9801|USA|01|20030206|1231||||2J|IA|USA|0002|2X~VW||531110|0001|531110Y|0000||N||Entity 323 Mailing Address Line 1||EPWORTH|52045|9801|USA|IA|SAM||MERICA|Entity 323 POC TITLE|Entity 323 Address Line 1||EPWORTH|52045||USA|IA|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM||MERICA|Entity 323 POC Title|Entity 323 Address Line 1||EPWORTH|52045||USA|IA|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM||MERICA|Entity 323 POC Title|5555555555||||something@sam.gov|||||||||||||||||||||||||||||||||||||||N||||||SAM||MERICA|Entity 323 POC Title|5555555555||||something@sam.gov|2|50000|SAM||MERICA|Entity 323 POC Title|5555555555||||something@sam.gov|||||||||||||||||0000||N||0000||0001|LS^2^50000^0^0||0001|ANY|||||||||||||||||||||||||||||||||||||||||!end
284374683||MY7U9||E|Z2|20120822|20131121|20140122|20120907|Entity 324 Legal Business Name||||Entity 324 Address Line 1||NASHVILLE|TN|37208|1401|USA|05|20120810|1231||||2K|TN|USA|0005|23~2X~A5~OY~VW||561210|0008|238220Y~238990Y~423850Y~561110Y~561210Y~561720Y~561740Y~561790Y|0003|S201~S214~S299|Y||Entity 324 Mailing Address Line 1||NASHVILLE|37208||USA|TN|SAM||MERICA|Entity 324 POC TITLE|Entity 324 Address Line 1||HENDERSONVILLE|37075||USA|TN|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM||MERICA|Entity 324 POC Title|Entity 324 Address Line 1||NASHVILLE|37217||USA|TN|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||2|0|SAM||MERICA||5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0000|||0001|ANY|||||||||||||||||||||||||||||||||||||||||!end
285176537||2738N||A|Z2|20061103|20150106|20140122|20140106|Entity 255 Legal Business Name||Entity 255 Company Division Name||Entity 255 Address Line 1||INDIANAPOLIS|IN|46229|4321|USA|07|20061201|1230||||2J|IN|USA|0002|2X~VW||561492|0001|561492Y|0000||N||Entity 255 Mailing Address Line 1||INDIANAPOLIS|46229|4321|USA|IN|SAM|A|MERICA|Entity 255 POC TITLE|Entity 255 Address Line 1||INDIANAPOLIS|46229|4321|USA|IN|5555555555|||5555555555|something@sam.gov|SAM|A|MERICA|Entity 255 POC Title|Entity 255 Address Line 1||INDIANAPOLIS|46229|4321|USA|IN|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM|A|MERICA|Entity 255 POC Title|Entity 255 Address Line 1||INDIANAPOLIS|46229|4321|USA|IN|5555555555|||5555555555|something@sam.gov|SAM|A|MERICA||Entity 255 Address Line 1||INDIANAPOLIS|46229|4321|USA|IN|5555555555|||5555555555|something@sam.gov|||||||||||||||||SAM|A|MERICA|Entity 255 POC Title|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||||Y|20061206|S|Entity 255 D&B Monitoring Legal Business Name||Entity 255 Address Line 1||INDIANAPOLIS|462294321|USA|IN|N|||||||||||||||1|15000|SAM|A|MERICA|Entity 255 POC Title|5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
288164743||5JJ4O||A|Z2|20041015|20140905|20140122|20130909|Entity 133 Legal Business Name||||Entity 133 Address Line 1||NEW CASTLE|DE|19720|5104|USA|00|20040201|1231||||2L|DE|USA|0010|23~27~2X~8E~8W~A2~HQ~OY~VW~XS||236220|0002|611430N~922190N|0000||Y||Entity 133 Mailing Address Line 1||WILMINGTON|19850|2304|USA|DE|SAM||MERICA||Entity 133 Address Line 1||WILMINGTON|19850|2304|USA|DE|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 133 Address Line 1||WILMINGTON|19850|2304|USA|DE|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM||MERICA||Entity 133 Address Line 1||WILMINGTON|19850|2304|USA|DE|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 133 Address Line 1||WILMINGTON|19850|2304|USA|DE|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20120511|U|Entity 133 D&B Monitoring Legal Business Name||Entity 133 Address Line 1||NEWARK|197021455|USA|DE|N|||||||||||||||11|2000000|SAM||MERICA||5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0001|A620140228|0001|BL^3000000^5000000^0^0||0001|ANY|||||||||||||||||||||||||||||||||||||||||!end
291377339||N12VY||A|Z1|20070515|20140502|20140122|20130502|Entity 124 Legal Business Name||||Entity 124 Address Line 1||COLUMBUS|OH|43201|1148|USA|03|19820913|0131||||8H|OH|USA|0002|A8~V2|||0001|541310N|0000||N||Entity 124 Mailing Address Line 1||COLUMBUS|43201|1148|USA|OH|SAM||MERICA||Entity 124 Address Line 1||COLUMBUS|43201||USA|OH|5555555555|||5555555555|something@sam.gov|SAM||||Entity 124 Address Line 1||COLUMBUS|43201||USA|OH|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM||MERICA||Entity 124 Address Line 1||COLUMBUS|43201||USA|OH|5555555555|||5555555555|something@sam.gov|SAM||||Entity 124 Address Line 1||COLUMBUS|43215||USA|OH|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20110114|T|Entity 124 D&B Monitoring Legal Business Name||Entity 124 Address Line 1||COLUMBUS|432011148|USA|OH|N|||||||||||||||12|354000|SAM||MERICA||5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0001|LS^12^354000^0^0||0000||||||||||||||||||||||||||||||||||||||||||!end
294154799||M2OG9||A|Z1|20131220|20150110|20140122|20140113|Entity 418 Legal Business Name||||Entity 418 Address Line 1||ATLANTA|GA|30354|2321|USA|05|20131205|0114|||www.entity418.com|2K|GA|USA|0005|23~2X~LJ~OY~V2|||0000||0000||Y||Entity 418 Mailing Address Line 1||ATLANTA|30354|2321|USA|GA|SAM|A|MERICA|Entity 418 POC TITLE|Entity 418 Address Line 1||ATLANTA|30354|2321|USA|GA|5555555555||||something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM|A|MERICA|Entity 418 POC Title|Entity 418 Address Line 1||ATLANTA|30354|2321|USA|GA|5555555555||||something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||||SAM|A|MERICA|Entity 418 POC Title|5555555555||||something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
295141394||98YEG||A|Z2|20070324|20140404|20140122|20130404|Entity 254 Legal Business Name||||Entity 254 Address Line 1||ROSELAND|NJ|07068|1009|USA|11|20050630|1231||90|www.entity254.com|ZZ|NJ|USA|0005|2X~8W~A2~LJ~VW||611630|0004|611430Y~611630Y~611699Y~611710Y|0007|AF11~AF13~R419~R608~U008~U009~U099|Y||Entity 254 Mailing Address Line 1||ROSELAND|07068|1009|USA|NJ|SAM||MERICA||Entity 254 Address Line 1||ROSELAND|07068|1009|USA|NJ|5555555555|5||5555555555|something@sam.gov|SAM||MERICA||Entity 254 Address Line 1|Entity 254 Address Line 2|ROSELAND|07068||USA|NJ|5555555555|6||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM||MERICA||Entity 254 Address Line 1||ROSELAND|07068|1009|USA|NJ|5555555555|5||5555555555|something@sam.gov|SAM||MERICA||Entity 254 Address Line 1||ROSELAND|07068||USA|NJ|5555555555|6||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20091203|U|Entity 254 D&B Monitoring Legal Business Name||Entity 254 Address Line 1||ROSELAND|070681009|USA|NJ|N|||||||||||||||10|264959|SAM||MERICA||5555555555|6||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0001|LS^10^264959^0^0||0000||||||||||||||||||||||||||||||||||||||||||!end
296793816||UKB54||A|Z1|20131220|20141226|20140122|20131230|Entity 445 Legal Business Name||||Entity 445 Address Line 1||ORLANDO|FL|32835|8213|USA|10|20121210|1231||||8H|FL|USA|0008|23~A2~A8~BZ~OW~OY~V2~XY|||0000||0000||N|E|Entity 445 Mailing Address Line 1||WINDERMERE|34786||USA|FL|SAM||MERICA|Entity 445 POC TITLE|Entity 445 Address Line 1||WINDEREMERE|34786||USA|FL|5555555555||||something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM||MERICA|Entity 445 POC Title|Entity 445 Address Line 1||ORLANDO|32835||USA|FL|5555555555||||something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||||SAM||MERICA|Entity 445 POC Title|5555555555||||something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
299373436||25221||A|Z2|20140108|20150110|20140122|20140114|Entity 466 Legal Business Name||||Entity 466 Address Line 1||MORGAN HILL|CA|95037|3408|USA|19|20130726|1231|||www.entity466.com|2L|CA|USA|0006|2X~8E~8W~A2~MF~VW||332999|0001|332999Y|0007|4130~5670~J041~K047~K056~L041~L056|N||Entity 466 Mailing Address Line 1||MORGAN HILL|95037|3408|USA|CA|SAM||MERICA||Entity 466 Address Line 1||MORGAN HILL|95037||USA|CA|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM||MERICA||Entity 466 Address Line 1||MORGAN HILL|95037||USA|CA|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||1|20000|SAM||MERICA||5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
311465599||3VI84||A|Z2|20120822|20141106|20140122|20131106|Entity 344 Legal Business Name||||Entity 344 Address Line 1||CHICKASHA|OK|73018|9613|USA|04|19870520|1231|||www.entity344.com|2L|OK|USA|0004|27~2X~VW~XS||423820|0001|423820Y|0000||Y||Entity 344 Mailing Address Line 1||CHICKASHA|73023|0666|USA|OK|SAM||MERICA|Entity 344 POC TITLE|Entity 344 Address Line 1||CHICKASHA|73023|0666|USA|OK|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM||MERICA|Entity 344 POC Title|Entity 344 Address Line 1||CHICKASHA|73023|0666|USA|OK|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||||||||||||||||||Entity 344 HQ Parent Name|177769924|Entity 344 Address Line 1||CHICKASHA|730189613|USA|OK||Entity 344 Domestic Parent Name|177769924|Entity 344 Address Line 1||CHICKASHA|730189613|USA|OK||Entity 344 Global Parent Name|177769924|Entity 344 Address Line 1||CHICKASHA|730189613|USA|OK|||||||||||||N|||||||||||||||90|55321000|SAM||MERICA|Entity 344 POC Title|5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
312123186||571F4||A|Z2|20140108|20150108|20140122|20140110|Entity 493 Legal Business Name|Entity 493 DBA Name|||Entity 493 Address Line 1||LANCASTER|CA|93534|2542|USA|23|20050901|1231||||2L|CA|USA|0004|2X~FY~VW~XS||541940|0001|541940Y|0001|R416|Y|E|Entity 493 Mailing Address Line 1||LANCASTER|93534|2542|USA|CA|SAM|A|MERICA|Entity 493 POC TITLE|Entity 493 Address Line 1||LANCASTER|93534||USA|CA|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM|A|MERICA|Entity 493 POC Title|Entity 493 Address Line 1||LANCASTER|93534||USA|CA|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||12|3600000|SAM|A|MERICA|Entity 493 POC Title|5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0001|LS^12^3600000^0^0||0000||||||||||||||||||||||||||||||||||||||||||!end
313175142||13ETD||A|Z2|20020301|20140816|20140122|20130819|Entity 296 Legal Business Name||||Entity 296 Address Line 1||DILLSBURG|PA|17019|1621|USA|04|19860110|1231|||www.entity296.com|ZZ|PA|USA|0003|2X~VW~XS||236210|0014|236210N~236220N~237110N~237310N~237990E~238110N~238120N~238130N~238160N~238170N~238190N~238210N~238350N~238910N|0000||N||Entity 296 Mailing Address Line 1|Entity 296 Mailing Address Line 2|DILLSBURG|17019|1624|USA|PA|SAM||MERICA||Entity 296 Address Line 1|Entity 296 Address Line 2|DILLSBURG|17019|0432|USA|PA|5555555555|110||5555555555|something@sam.gov|SAM||MERICA||Entity 296 Address Line 1|Entity 296 Address Line 2|DILLSBURG|17019|0432|USA|PA|5555555555|115||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM||MERICA||Entity 296 Address Line 1|Entity 296 Address Line 2|DILLSBURG|17019|0432|USA|PA|5555555555|110||5555555555|something@sam.gov|SAM||MERICA||Entity 296 Address Line 1|Entity 296 Address Line 2|DILLSBURG|17019|0432|USA|PA|5555555555|103||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20120606|U|Entity 296 D&B Monitoring Legal Business Name||Entity 296 Address Line 1||DILLSBURG|170191624|USA|PA|N|||||||||||||||130|36650000|SAM||MERICA||5555555555|114||5555555555|something@sam.gov|||||||||||||||||0001|237990NN  |N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
316512319||1GMM9||A|Z2|20100105|20140624|20140122|20130624|Entity 292 Legal Business Name|Entity 292 DBA Name|||Entity 292 Address Line 1||BURGAW|NC|28425|4904|USA|03|20001004|1231||||2L|DE|USA|0002|2X~VW||621492|0001|621492N|0000||N||Entity 292 Mailing Address Line 1||PHILADELPHIA|19178||USA|PA|SAM||MERICA||Entity 292 Address Line 1||EL SEGUNDO|90245||USA|CA|5555555555|||5555555555|something@sam.gov|SAM||||Entity 292 Address Line 1||BRIGHTON|48114|7336|USA|MI|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM||MERICA||Entity 292 Address Line 1||TACOMA|98402||USA|WA|5555555555|||5555555555|something@sam.gov|SAM||||Entity 292 Address Line 1||TACOMA|98402|4203|USA|WA|5555555555||||something@sam.gov|||||||||||||||||||||||||||832658012|Entity 292 Address Line 1||EL SEGUNDO|90245481||CA||Entity 292 Domestic Parent Name|883073371|Entity 292 Address Line 1||DENVER|802025117|USA|CO||Entity 292 Global Parent Name|883073371|Entity 292 Address Line 1||DENVER|802025117|USA|CO||Y|20100105|D|Entity 292 D&B Monitoring Legal Business Name|Entity 292 D&B Monitoring DBA Name|Entity 292 Address Line 1||BURGAW|284254904|USA|NC|N|||||||||||||||53400|7045898667|SAM||MERICA||5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
321873945||LQ8SX||A|Z2|20061026|20150104|20140122|20140106|Entity 256 Legal Business Name||||Entity 256 Address Line 1||LEXINGTON|KY|40511|8828|USA||20060626|1231||||ZZ|KY|USA|0008|23~27~2X~A2~HQ~OY~VW~XS||561720|0001|561720Y|0001|S201|N||Entity 256 Mailing Address Line 1|Entity 256 Mailing Address Line 2|LEXINGTON|40505|3162|USA|KY|SAM||MERICA||Entity 256 Address Line 1||LEXINGTON|40511||USA|KY|5555555555||||something@sam.gov|SAM||||Entity 256 Address Line 1||LEXINGTON|40511|8828|USA|KY|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 256 Address Line 1||LEXINGTON|40511||USA|KY|5555555555||||something@sam.gov|SAM||MERICA||Entity 256 Address Line 1||LEXINGTON|40511||USA|KY|5555555555||||something@sam.gov|SAM||MERICA||Entity 256 Address Line 1||LEXINGTON|40511|8828|USA|KY|5555555555||||something@sam.gov|SAM||MERICA||Entity 256 Address Line 1||LEXINGTON|40511||USA|KY|5555555555||||something@sam.gov|SAM||MERICA||Entity 256 Address Line 1||LEXINGTON|40511||USA|KY|5555555555||||something@sam.gov|||||||||||||||||||||||||||||||||||||Y|20110413|U|Entity 256 D&B Monitoring Legal Business Name||Entity 256 Address Line 1||LEXINGTON|405118828|USA|KY|N|||||||||||||||11|181514|SAM||MERICA||5555555555||||something@sam.gov|||||||||||||||||0000||N||0001|XX        |0001|BL^5000^0^0^0||0003|STAIN^STAKY^STAOH|||||||||||||||||||||||||||||||||||||||||!end
323838393||642M5||A|Z2|20090930|20141105|20140122|20131105|Entity 223 Legal Business Name||||Entity 223 Address Line 1||COLUMBIA|MD|21046|2294|USA|03|19981120|1231||||ZZ|MD|USA|0003|2X~LJ~VW||531120|0001|531120N|0000||N||Entity 223 Mailing Address Line 1|Entity 223 Mailing Address Line 2|COLUMBIA|21046|2104|USA|MD|SAM||MERICA||Entity 223 Address Line 1||COLUMBIA|21046|2104|USA|MD|5555555555|5483||5555555555|something@sam.gov|SAM||MERICA||Entity 223 Address Line 1||COLUMBIA|21046|2104|USA|MD|5555555555|5700||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM||MERICA||Entity 223 Address Line 1||COLUMBIA|21046|2104|USA|MD|5555555555|5483||5555555555|something@sam.gov|SAM||MERICA||Entity 223 Address Line 1||COLUMBIA|21046|2104|USA|MD|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||Entity 223 HQ Parent Name|931622500|Entity 223 Address Line 1||COLUMBIA|210462294|USA|MD||Entity 223 Domestic Parent Name|931622500|Entity 223 Address Line 1|Entity 223 Address Line 2|COLUMBIA|210462294|USA|MD||Entity 223 Global Parent Name|931622500|Entity 223 Address Line 1||COLUMBIA|210462294|USA|MD||Y|20090924|D|Entity 223 D&B Monitoring Legal Business Name||Entity 223 Address Line 1||COLUMBIA|210462294|USA|MD|N|||||||||||||||356|369622110|SAM||MERICA||5555555555|5483||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
324479113||A3IU7||A|Z2|20090728|20150113|20140122|20140114|Entity 147 Legal Business Name||||Entity 147 Address Line 1||FAIRFAX|OK|74637|2017|USA|03|19980101|0630||||2A|||0004|12~2F~FO~VW||922160|0001|922160N|0000||N||Entity 147 Mailing Address Line 1||FAIRFAX|74637|2017|USA|OK|SAM||MERICA||Entity 147 Address Line 1||FAIRFAX|74637||USA|OK|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 147 Address Line 1||FAIRFAX|74637||USA|OK|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM||MERICA||Entity 147 Address Line 1||FAIRFAX|74637||USA|OK|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 147 Address Line 1||FAIRFAX|74637||USA|OK|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20090721|U|Entity 147 D&B Monitoring Legal Business Name||Entity 147 Address Line 1||FAIRFAX|746372017|USA|OK|N|||||||||||||||25|15000|SAM||MERICA||5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||||0000||0000|||0001|STAOK|||||||||||||||||||||||||||||||||||||||||!end
325594115||0L83C||E|Z2|20120822|20131120|20140122|20120829|Entity 383 Legal Business Name||||Entity 383 Address Line 1||SAN ANTONIO|TX|78212|1106|USA|20|19580201|0630|||www.entity383.com|2L|TX|USA|0003|2X~VW~XS||339950|0001|339950Y|0000||Y||Entity 383 Mailing Address Line 1||SAN ANTONIO|78212|1106|USA|TX|SAM||MERICA|Entity 383 POC TITLE|Entity 383 Address Line 1||SAN ANTONIO|78212||USA|TX|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM||MERICA|Entity 383 POC Title|Entity 383 Address Line 1||SAN ANTONIO|78212||USA|TX|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||9|2161653.4|SAM||MERICA|Entity 383 POC Title|5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
325878385||6F1Y2||A|Z2|20131220|20141220|20140122|20131224|Entity 406 Legal Business Name||||Entity 406 Address Line 1||CHESAPEAKE|VA|23320|5057|USA|04|20130520|1230||||2L|VA|USA|0008|27~2X~8W~A2~A5~LJ~QF~VW||624230|0008|115112Y~115310E~487990Y~541360Y~541370Y~624230Y~922160 ~922190 |0000||Y||Entity 406 Mailing Address Line 1||CHESAPEAKE|23320|5057|USA|VA|SAM||MERICA|Entity 406 POC TITLE|Entity 406 Address Line 1||CHESAPEAKE|23320||USA|VA|5555555555||||something@sam.gov|SAM||MERICA|Entity 406 POC Title|Entity 406 Address Line 1||CHESAPEAKE|23320||USA|VA|5555555555||||something@sam.gov|SAM||MERICA|Entity 406 POC Title|Entity 406 Address Line 1||CHESAPEAKE|23320||USA|VA|5555555555||||something@sam.gov|SAM||MERICA|Entity 406 POC Title|Entity 406 Address Line 1||CHESAPEAKE|23320||USA|VA|5555555555||||something@sam.gov|SAM||MERICA|Entity 406 POC Title|Entity 406 Address Line 1||CHESAPEAKE|23320||USA|VA|5555555555||||something@sam.gov|SAM||MERICA|Entity 406 POC Title|Entity 406 Address Line 1||CHESAPEAKE|23320||USA|VA|5555555555||||something@sam.gov|SAM||MERICA|Entity 406 POC Title|Entity 406 Address Line 1||CHESAPEAKE|23320||USA|VA|5555555555||||something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||2|0|SAM||MERICA|Entity 406 POC Title|5555555555||||something@sam.gov|||||||||||||||||0001|115310YYY |N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
327424632||||A|Z3|20040813|20140903|20140122|20130903|Entity 61 Legal Business Name|Entity 61 DBA Name|||Entity 61 Address Line 1||WASHINGTON|DC|20005|2083|USA|98||||||2A|||0001|2R|3|541219|0001|541219N|0002|AL91~R704|N|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||003254885|Entity 61 Address Line 1||WASHINGTON|20220000||DC|||161906193|Entity 61 Address Line 1||WASHINGTON|20501000||DC|||161906193|Entity 61 Address Line 1||WASHINGTON|20501000||DC|||||||||||||N|||||||||||||||||SAM||MERICA||5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 61 Address Line 1|Entity 61 Address Line 2|WASHINGTON|20005||USA|DC|5555555555|||5555555555|something@sam.gov|0000||||0000||0000|||0000||1400000|Federal|48|2000|TREASURY DEPARTMENT OF THE|||2014|SAM||MERICA||Entity 61 Address Line 1|Entity 61 Address Line 2|PARKERSBURG|26103||USA|WV|5555555555||||something@sam.gov|SAM||MERICA||Entity 61 Address Line 1|Entity 61 Address Line 2|WASHINGTON|20005||USA|DC|5555555555|||5555555555|something@sam.gov|!end
332893225||||A|Z3|20040813|20140521|20140122|20130521|Entity 15 Legal Business Name|Entity 15 DBA Name|||Entity 15 Address Line 1||BELTSVILLE|MD|20705|5000|USA|05||||||2A|||0001|2R|3|921190|0001|921190N|0001|9999|N||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Entity 15 HQ Parent Name|001954718|Entity 15 Address Line 1||WASHINGTON|202500002|USA|DC|||161906193|Entity 15 Address Line 1||WASHINGTON|20501000||DC|||161906193|Entity 15 Address Line 1||WASHINGTON|20501000||DC|||||||||||||N|||||||||||||||||SAM||MERICA||5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 15 Address Line 1||BELTSVILLE|20705||USA|MD|5555555555|||5555555555|something@sam.gov|0000||||0000||0000|||0000||2000000|Federal|48|1200|United States Dept of Agriculture|||1252|SAM||MERICA||Entity 15 Address Line 1||BELTSVILLE|20705||USA|MD|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 15 Address Line 1||BELTSVILLE|20705||USA|MD|5555555555|||5555555555|something@sam.gov|!end
